target_name,object_type,date,x_au,y_au,z_au,dist_from_sun_au
Neptune,planet,01/24/1994,10.820615,-28.172107,0.330659,30.180502
Neptune,planet,05/24/1994,11.169583,-28.033172,0.319747,30.178147
Neptune,planet,09/21/1994,11.516917,-27.889782,0.308781,30.17573
Neptune,planet,01/19/1995,11.862521,-27.741944,0.297766,30.173225
Neptune,planet,05/19/1995,12.20635,-27.589677,0.286703,30.170639
Neptune,planet,09/16/1995,12.548317,-27.432978,0.275593,30.167938
Neptune,planet,01/14/1996,12.888344,-27.271864,0.264441,30.165111
Neptune,planet,05/13/1996,13.226353,-27.106372,0.253246,30.162161
Neptune,planet,09/10/1996,13.562279,-26.936503,0.242013,30.159065
Neptune,planet,01/08/1997,13.89602,-26.762301,0.230743,30.155818
Neptune,planet,05/08/1997,14.227517,-26.583802,0.219438,30.152428
Neptune,planet,09/05/1997,14.556691,-26.401041,0.208102,30.148889
Neptune,planet,01/03/1998,14.883457,-26.214057,0.196736,30.145195
Neptune,planet,05/03/1998,15.207753,-26.022926,0.185343,30.14138
Neptune,planet,08/31/1998,15.529519,-25.827677,0.173924,30.137437
Neptune,planet,12/29/1998,15.848683,-25.628386,0.162482,30.133392
Neptune,planet,04/28/1999,16.165197,-25.425113,0.15102,30.129268
Neptune,planet,08/26/1999,16.47903,-25.217919,0.139537,30.125095
Neptune,planet,12/24/1999,16.790116,-25.006857,0.128038,30.120878
Neptune,planet,04/22/2000,17.098445,-24.792005,0.116522,30.116672
Neptune,planet,08/20/2000,17.40398,-24.573405,0.104992,30.112485
Neptune,planet,12/18/2000,17.706701,-24.351105,0.093448,30.108343
Neptune,planet,04/17/2001,18.00658,-24.12517,0.081892,30.104276
Neptune,planet,08/15/2001,18.30362,-23.895619,0.070326,30.1003
Neptune,planet,12/13/2001,18.597775,-23.662498,0.058748,30.09642
Neptune,planet,04/12/2002,18.889041,-23.425839,0.047163,30.092657
Neptune,planet,08/10/2002,19.177402,-23.185673,0.03557,30.089025
Neptune,planet,12/08/2002,19.462822,-22.942006,0.023971,30.085506
Neptune,planet,04/07/2003,19.745282,-22.694887,0.012367,30.082125
Neptune,planet,08/05/2003,20.02476,-22.444314,0.000758,30.078867
Neptune,planet,12/03/2003,20.301217,-22.190309,-0.010851,30.075727
Neptune,planet,04/01/2004,20.574612,-21.9329,-0.022463,30.072699
Neptune,planet,07/30/2004,20.844931,-21.672099,-0.034073,30.069788
Neptune,planet,11/27/2004,21.11211,-21.407914,-0.045681,30.06696
Neptune,planet,03/27/2005,21.376119,-21.140382,-0.057285,30.064223
Neptune,planet,07/25/2005,21.636915,-20.869511,-0.068882,30.061559
Neptune,planet,11/22/2005,21.894447,-20.595315,-0.080473,30.058947
Neptune,planet,03/22/2006,22.148653,-20.317834,-0.092053,30.056375
Neptune,planet,07/20/2006,22.399508,-20.03708,-0.103622,30.053839
Neptune,planet,11/17/2006,22.646932,-19.753077,-0.115177,30.051304
Neptune,planet,03/17/2007,22.890877,-19.465859,-0.126717,30.04876
Neptune,planet,07/15/2007,23.131292,-19.175464,-0.138239,30.046201
Neptune,planet,11/12/2007,23.368106,-18.881903,-0.14974,30.043586
Neptune,planet,03/11/2008,23.601255,-18.585247,-0.16122,30.040917
Neptune,planet,07/09/2008,23.830688,-18.285519,-0.172673,30.038171
Neptune,planet,11/06/2008,24.056339,-17.982768,-0.184101,30.035334
Neptune,planet,03/06/2009,24.278129,-17.677055,-0.195498,30.032383
Neptune,planet,07/04/2009,24.496027,-17.368439,-0.206864,30.029332
Neptune,planet,11/01/2009,24.709948,-17.056972,-0.218196,30.026146
Neptune,planet,03/01/2010,24.919848,-16.742738,-0.22949,30.022838
Neptune,planet,06/29/2010,25.125681,-16.425812,-0.240746,30.019413
Neptune,planet,10/27/2010,25.327406,-16.106254,-0.251961,30.015869
Neptune,planet,02/24/2011,25.524971,-15.784164,-0.263133,30.012217
Neptune,planet,06/24/2011,25.718368,-15.459613,-0.27426,30.008487
Neptune,planet,10/22/2011,25.907561,-15.132679,-0.285341,30.004685
Neptune,planet,02/19/2012,26.092532,-14.803441,-0.296374,30.000833
Neptune,planet,06/18/2012,26.273284,-14.471986,-0.307357,29.996972
Neptune,planet,10/16/2012,26.449806,-14.138354,-0.318291,29.99311
Neptune,planet,02/13/2013,26.622086,-13.802637,-0.329172,29.989275
Neptune,planet,06/13/2013,26.790135,-13.46488,-0.34,29.985495
Neptune,planet,10/11/2013,26.953954,-13.125137,-0.350775,29.981792
Neptune,planet,02/08/2014,27.113522,-12.783456,-0.361493,29.978167
Neptune,planet,06/08/2014,27.268866,-12.439894,-0.372157,29.974664
Neptune,planet,10/06/2014,27.419961,-12.094471,-0.382761,29.97127
Neptune,planet,02/03/2015,27.566807,-11.747238,-0.393308,29.968002
Neptune,planet,06/03/2015,27.709391,-11.398239,-0.403794,29.964867
Neptune,planet,10/01/2015,27.847716,-11.047488,-0.414219,29.961873
Neptune,planet,01/29/2016,27.981741,-10.695038,-0.424582,29.959004
Neptune,planet,05/28/2016,28.111475,-10.340917,-0.43488,29.95628
Neptune,planet,09/25/2016,28.23689,-9.985156,-0.445114,29.953688
Neptune,planet,01/23/2017,28.357952,-9.627784,-0.455279,29.951209
Neptune,planet,05/23/2017,28.474652,-9.268858,-0.465375,29.948858
Neptune,planet,09/20/2017,28.58696,-8.908385,-0.475401,29.946613
Neptune,planet,01/18/2018,28.69484,-8.546422,-0.485354,29.944461
Neptune,planet,05/18/2018,28.798267,-8.183005,-0.495234,29.942395
Neptune,planet,09/15/2018,28.897216,-7.818169,-0.505037,29.940406
Neptune,planet,01/13/2019,28.99163,-7.451955,-0.514762,29.938457
Neptune,planet,05/13/2019,29.081493,-7.084426,-0.524408,29.936555
Neptune,planet,09/10/2019,29.166759,-6.715611,-0.533971,29.934669
Neptune,planet,01/08/2020,29.247388,-6.345571,-0.54345,29.93278
Neptune,planet,05/07/2020,29.323338,-5.974372,-0.552842,29.930868
Neptune,planet,09/04/2020,29.394584,-5.602059,-0.562148,29.928927
Neptune,planet,01/02/2021,29.46106,-5.228709,-0.571361,29.926909
Neptune,planet,05/02/2021,29.52275,-4.854396,-0.580482,29.924821
Neptune,planet,08/30/2021,29.579616,-4.479195,-0.589509,29.92264
Neptune,planet,12/28/2021,29.631619,-4.103175,-0.598438,29.920344
Neptune,planet,04/27/2022,29.678739,-3.726451,-0.60727,29.917933
Neptune,planet,08/25/2022,29.720961,-3.349082,-0.615999,29.915403
Neptune,planet,12/23/2022,29.758264,-2.971175,-0.624628,29.912745
Neptune,planet,04/22/2023,29.790641,-2.592825,-0.633152,29.909964
Neptune,planet,08/20/2023,29.818117,-2.214117,-0.641572,29.90709
Neptune,planet,12/18/2023,29.840669,-1.835133,-0.649886,29.904107
Neptune,planet,04/16/2024,29.858336,-1.455974,-0.658091,29.901056
Neptune,planet,08/14/2024,29.871131,-1.076707,-0.66619,29.897952
Neptune,planet,12/12/2024,29.879074,-0.697403,-0.674179,29.894815
Neptune,planet,04/11/2025,29.882187,-0.31815,-0.682058,29.891663
Neptune,planet,08/09/2025,29.880516,0.061007,-0.689828,29.88854
Neptune,planet,12/07/2025,29.874062,0.440008,-0.697485,29.885443
Halley,comet,01/01/1986,0.86603,0.488974,0.1564,1.006759
Halley,comet,06/30/1986,-2.3744,-0.208997,-0.616215,2.461946
Halley,comet,12/27/1986,-4.190515,0.912581,-1.299686,4.48134
Halley,comet,06/25/1987,-5.507292,1.9474,-1.831837,6.121949
Halley,comet,12/22/1987,-6.584303,2.900611,-2.284677,7.54893
Halley,comet,06/19/1988,-7.511567,3.788577,-2.685618,8.831167
Halley,comet,12/16/1988,-8.333042,4.623287,-3.048718,10.005451
Halley,comet,06/14/1989,-9.074127,5.413244,-3.382384,11.094301
Halley,comet,12/11/1989,-9.751083,6.164752,-3.692139,12.11279
Halley,comet,06/09/1990,-10.37508,6.882572,-3.981859,13.071621
Halley,comet,12/06/1990,-10.954185,7.570486,-4.254392,13.97878
Halley,comet,06/04/1991,-11.494477,8.23149,-4.511911,14.84041
Halley,comet,12/01/1991,-12.000666,8.868092,-4.75613,15.661412
Halley,comet,05/29/1992,-12.476528,9.482353,-4.988426,16.445764
Halley,comet,11/25/1992,-12.925127,10.076067,-5.209933,17.196786
Halley,comet,05/24/1993,-13.349017,10.65074,-5.421593,17.917259
Halley,comet,11/20/1993,-13.750325,11.207719,-5.624197,18.609568
Halley,comet,05/19/1994,-14.130895,11.748137,-5.818422,19.275761
Halley,comet,11/15/1994,-14.492302,12.273023,-6.004849,19.917633
Halley,comet,05/14/1995,-14.835954,12.783245,-6.183981,20.53676
Halley,comet,11/10/1995,-15.163069,13.279612,-6.356262,21.134541
Halley,comet,05/08/1996,-15.474764,13.762795,-6.522079,21.712217
Halley,comet,11/04/1996,-15.772013,14.233411,-6.681779,22.27089
Halley,comet,05/03/1997,-16.055725,14.69196,-6.835671,22.811541
Halley,comet,10/30/1997,-16.326693,15.138905,-6.98403,23.335039
Halley,comet,04/28/1998,-16.585659,15.574609,-7.127106,23.842151
Halley,comet,10/25/1998,-16.833239,15.999404,-7.265127,24.333535
Halley,comet,04/23/1999,-17.070006,16.413542,-7.398299,24.809762
Halley,comet,10/20/1999,-17.296414,16.817268,-7.526811,25.271315
Halley,comet,04/17/2000,-17.51289,17.210783,-7.650836,25.718625
Halley,comet,10/14/2000,-17.719747,17.594306,-7.770535,26.15206
Halley,comet,04/12/2001,-17.917286,17.968039,-7.886056,26.571967
Halley,comet,10/09/2001,-18.105728,18.332211,-7.997535,26.978657
Halley,comet,04/07/2002,-18.285314,18.687041,-8.1051,27.372447
Halley,comet,10/04/2002,-18.456226,19.032772,-8.208868,27.753634
Halley,comet,04/02/2003,-18.618681,19.369643,-8.308948,28.122535
Halley,comet,09/29/2003,-18.772847,19.697905,-8.405441,28.479443
Halley,comet,03/27/2004,-18.918937,20.017795,-8.498441,28.824674
Halley,comet,09/23/2004,-19.057119,20.329546,-8.588038,29.158508
Halley,comet,03/22/2005,-19.187612,20.633382,-8.674314,29.481259
Halley,comet,09/18/2005,-19.310593,20.929524,-8.757343,29.793205
Halley,comet,03/17/2006,-19.426286,21.218178,-8.837198,30.094646
Halley,comet,09/13/2006,-19.534865,21.49953,-8.913946,30.385838
Halley,comet,03/12/2007,-19.636563,21.773754,-8.987647,30.667063
Halley,comet,09/08/2007,-19.73157,22.041002,-9.058361,30.938561
Halley,comet,03/06/2008,-19.820128,22.301412,-9.126141,31.200591
Halley,comet,09/02/2008,-19.902423,22.55509,-9.191036,31.453357
Halley,comet,03/01/2009,-19.978688,22.802121,-9.253096,31.697074
Halley,comet,08/28/2009,-20.049103,23.042547,-9.312364,31.93189
Halley,comet,02/24/2010,-20.113878,23.276392,-9.368882,32.157961
Halley,comet,08/23/2010,-20.17315,23.503641,-9.42269,32.375364
Halley,comet,02/19/2011,-20.227066,23.724283,-9.473825,32.584186
Halley,comet,08/18/2011,-20.275693,23.938268,-9.522324,32.784433
Halley,comet,02/14/2012,-20.319103,24.145568,-9.568223,32.976132
Halley,comet,08/12/2012,-20.357297,24.346148,-9.611554,33.159258
Halley,comet,02/08/2013,-20.390292,24.540025,-9.65235,33.333837
Halley,comet,08/07/2013,-20.418053,24.727208,-9.690641,33.499854
Halley,comet,02/03/2014,-20.440571,24.907759,-9.726456,33.657352
Halley,comet,08/02/2014,-20.45781,25.081727,-9.759824,33.806348
Halley,comet,01/29/2015,-20.469783,25.249213,-9.790769,33.946928
Halley,comet,07/28/2015,-20.476482,25.410294,-9.819316,34.079148
Halley,comet,01/24/2016,-20.477935,25.565092,-9.845485,34.203119
Halley,comet,07/22/2016,-20.474159,25.713689,-9.8693,34.318916
Halley,comet,01/18/2017,-20.465211,25.856204,-9.890777,34.42667
Halley,comet,07/17/2017,-20.451143,25.992711,-9.909934,34.526469
Halley,comet,01/13/2018,-20.432035,26.123325,-9.926788,34.618453
Halley,comet,07/12/2018,-20.40796,26.248107,-9.941351,34.702714
Halley,comet,01/08/2019,-20.379016,26.36715,-9.953637,34.779388
Halley,comet,07/07/2019,-20.345303,26.480484,-9.963656,34.848555
Halley,comet,01/03/2020,-20.306939,26.588168,-9.971419,34.910337
Halley,comet,07/01/2020,-20.26404,26.690199,-9.976933,34.9648
Halley,comet,12/28/2020,-20.216733,26.786595,-9.980206,35.012033
Halley,comet,06/26/2021,-20.165126,26.877294,-9.981243,35.052053
Halley,comet,12/23/2021,-20.109324,26.962255,-9.980052,35.08489
Halley,comet,06/21/2022,-20.049411,27.041365,-9.976635,35.110505
Halley,comet,12/18/2022,-19.985445,27.114545,-9.970998,35.128867
Halley,comet,06/16/2023,-19.917443,27.181656,-9.963144,35.13988
Halley,comet,12/13/2023,-19.845385,27.242611,-9.953077,35.143461
Halley,comet,06/10/2024,-19.769228,27.297287,-9.940801,35.139491
Halley,comet,12/07/2024,-19.688905,27.345631,-9.92632,35.127885
Halley,comet,06/05/2025,-19.604342,27.387567,-9.909635,35.108545
Halley,comet,12/02/2025,-19.515448,27.423098,-9.890749,35.081419
Halley,comet,05/31/2026,-19.422151,27.452198,-9.869662,35.046446
Halley,comet,11/27/2026,-19.324377,27.474899,-9.846374,35.00361
Halley,comet,05/26/2027,-19.222082,27.491202,-9.820884,34.952888
Halley,comet,11/22/2027,-19.115219,27.501162,-9.79319,34.894299
Halley,comet,05/20/2028,-19.003775,27.504798,-9.763286,34.82785
Halley,comet,11/16/2028,-18.887726,27.502161,-9.731168,34.753571
Halley,comet,05/15/2029,-18.767087,27.49326,-9.69683,34.671478
Halley,comet,11/11/2029,-18.641861,27.478137,-9.660264,34.581609
Halley,comet,05/10/2030,-18.512099,27.456791,-9.62146,34.483991
Halley,comet,11/06/2030,-18.377822,27.429245,-9.580408,34.378657
Halley,comet,05/05/2031,-18.239096,27.395472,-9.537095,34.26562
Halley,comet,11/01/2031,-18.095963,27.355458,-9.491508,34.144893
Halley,comet,04/29/2032,-17.948513,27.309135,-9.443632,34.016469
Halley,comet,10/26/2032,-17.796799,27.256444,-9.39345,33.880329
Halley,comet,04/24/2033,-17.640902,27.19727,-9.340945,33.736422
Halley,comet,10/21/2033,-17.480855,27.131495,-9.286099,33.584669
Halley,comet,04/19/2034,-17.316713,27.058946,-9.228892,33.424954
Halley,comet,10/16/2034,-17.14846,26.979454,-9.169304,33.25713
Halley,comet,04/14/2035,-16.976091,26.89282,-9.107313,33.08103
Halley,comet,10/11/2035,-16.799521,26.798869,-9.042897,32.896463
Halley,comet,04/08/2036,-16.618678,26.697413,-8.976035,32.703234
Halley,comet,10/05/2036,-16.43342,26.588297,-8.906701,32.501141
Halley,comet,04/03/2037,-16.243641,26.471377,-8.834872,32.290008
Halley,comet,09/30/2037,-16.04919,26.346544,-8.76052,32.069667
Halley,comet,03/29/2038,-15.84996,26.213697,-8.683617,31.83998
Halley,comet,09/25/2038,-15.645805,26.072756,-8.60413,31.600805
Halley,comet,03/24/2039,-15.436641,25.92364,-8.522029,31.352033
Halley,comet,09/20/2039,-15.222354,25.766275,-8.437276,31.093546
Halley,comet,03/18/2040,-15.002894,25.60058,-8.349833,30.825253
Halley,comet,09/14/2040,-14.778168,25.426474,-8.259659,30.547042
Halley,comet,03/13/2041,-14.548146,25.243864,-8.166709,30.258823
Halley,comet,09/09/2041,-14.312761,25.052633,-8.070936,29.960467
Halley,comet,03/08/2042,-14.07201,24.852655,-7.972288,29.651869
Halley,comet,09/04/2042,-13.825849,24.643776,-7.870711,29.33288
Halley,comet,03/03/2043,-13.574287,24.425832,-7.766144,29.003371
Halley,comet,08/30/2043,-13.317294,24.19861,-7.658525,28.663148
Halley,comet,02/26/2044,-13.054887,23.961877,-7.547786,28.312024
Halley,comet,08/24/2044,-12.787041,23.715343,-7.433854,27.949742
Halley,comet,02/20/2045,-12.513767,23.458699,-7.316651,27.576046
Halley,comet,08/19/2045,-12.235018,23.191565,-7.196095,27.190589
Halley,comet,02/15/2046,-11.950758,22.913538,-7.072097,26.79301
Halley,comet,08/14/2046,-11.660876,22.624144,-6.944562,26.382852
Halley,comet,02/10/2047,-11.365268,22.322902,-6.813389,25.959652
Halley,comet,08/09/2047,-11.063749,22.009271,-6.678469,25.522862
Halley,comet,02/05/2048,-10.756127,21.682723,-6.539685,25.071941
Halley,comet,08/03/2048,-10.442136,21.34268,-6.396911,24.606272
Halley,comet,01/30/2049,-10.121525,20.988574,-6.250008,24.125259
Halley,comet,07/29/2049,-9.793995,20.619776,-6.098827,23.628229
Halley,comet,01/25/2050,-9.45927,20.235666,-5.943203,23.114532
Halley,comet,07/24/2050,-9.117033,19.835538,-5.782956,22.583433
Halley,comet,01/20/2051,-8.766994,19.418664,-5.617886,22.034186
Halley,comet,07/19/2051,-8.408829,18.984189,-5.447775,21.465928
Halley,comet,01/15/2052,-8.042232,18.531202,-5.272378,20.877761
Halley,comet,07/13/2052,-7.666864,18.058634,-5.091421,20.268636
Halley,comet,01/09/2053,-7.282387,17.565309,-4.904598,19.637421
Halley,comet,07/08/2053,-6.888419,17.049824,-4.71156,18.982771
Halley,comet,01/04/2054,-6.484565,16.5106,-4.511914,18.303193
Halley,comet,07/03/2054,-6.070384,15.945745,-4.305207,17.596908
Halley,comet,12/30/2054,-5.645405,15.353077,-4.090915,16.861885
Halley,comet,06/28/2055,-5.209085,14.729946,-3.868429,16.095671
Halley,comet,12/25/2055,-4.760816,14.07321,-3.637033,15.295379
Halley,comet,06/22/2056,-4.299898,13.378974,-3.395869,14.457455
Halley,comet,12/19/2056,-3.825531,12.642453,-3.1439,13.57757
Halley,comet,06/17/2057,-3.336774,11.857539,-2.879849,12.65025
Halley,comet,12/14/2057,-2.832528,11.016372,-2.602103,11.66853
Halley,comet,06/12/2058,-2.311528,10.108378,-2.308577,10.623182
Halley,comet,12/09/2058,-1.772373,9.118881,-1.996472,9.501642
Halley,comet,06/07/2059,-1.213721,8.026198,-1.661866,8.285818
Halley,comet,12/04/2059,-0.634937,6.795808,-1.298909,6.9479
Halley,comet,06/01/2060,-0.038682,5.365397,-0.898048,5.440172
Halley,comet,11/28/2060,0.556204,3.59749,-0.440413,3.666778
Halley,comet,05/27/2061,0.93436,0.989242,0.097839,1.364258
Halley,comet,11/23/2061,-2.053453,-0.380171,-0.512446,2.150302
Hale-Bopp,comet,01/01/1995,-2.098163,1.900049,0.525145,2.878932
Hale-Bopp,comet,03/02/1995,-2.02396,1.231276,0.466402,2.414536
Hale-Bopp,comet,05/01/1995,-1.790988,0.471176,0.371423,1.888809
Hale-Bopp,comet,06/30/1995,-1.260619,-0.348701,0.216001,1.325673
Hale-Bopp,comet,08/29/1995,-0.183152,-0.922904,-0.026865,0.941285
Hale-Bopp,comet,10/28/1995,1.038384,-0.567109,-0.234973,1.206261
Hale-Bopp,comet,12/27/1995,1.72096,0.218304,-0.312088,1.7626
Hale-Bopp,comet,02/25/1996,2.054123,0.985298,-0.324109,2.301148
Hale-Bopp,comet,04/25/1996,2.200936,1.669414,-0.306293,2.779366
Hale-Bopp,comet,06/24/1996,2.235833,2.271089,-0.272739,3.198622
Hale-Bopp,comet,08/23/1996,2.196706,2.798779,-0.230077,3.565336
Hale-Bopp,comet,10/22/1996,2.105297,3.260568,-0.181896,3.885443
Hale-Bopp,comet,12/21/1996,1.975286,3.663034,-0.130352,4.16372
Hale-Bopp,comet,02/19/1997,1.8159,4.011364,-0.07685,4.403912
Hale-Bopp,comet,04/20/1997,1.633713,4.309607,-0.022368,4.60893
Hale-Bopp,comet,06/19/1997,1.433641,4.560913,0.032371,4.781036
Hale-Bopp,comet,08/18/1997,1.219515,4.767726,0.086802,4.921988
Hale-Bopp,comet,10/17/1997,0.994429,4.931922,0.140463,5.033137
Hale-Bopp,comet,12/16/1997,0.760975,5.054886,0.192953,5.115485
Hale-Bopp,comet,02/14/1998,0.521417,5.137593,0.24391,5.169741
Hale-Bopp,comet,04/15/1998,0.277806,5.18066,0.292985,5.196369
Hale-Bopp,comet,06/14/1998,0.032057,5.184372,0.339836,5.195597
Hale-Bopp,comet,08/13/1998,-0.213967,5.148678,0.384102,5.167417
Hale-Bopp,comet,10/12/1998,-0.45836,5.073196,0.425399,5.111592
Hale-Bopp,comet,12/11/1998,-0.699108,4.957206,0.463297,5.027652
Hale-Bopp,comet,02/09/1999,-0.933997,4.799613,0.497304,4.91487
Hale-Bopp,comet,04/10/1999,-1.160492,4.598892,0.526837,4.772222
Hale-Bopp,comet,06/09/1999,-1.375572,4.35302,0.551191,4.598347
Hale-Bopp,comet,08/08/1999,-1.575508,4.059374,0.569483,4.391475
Hale-Bopp,comet,10/07/1999,-1.755513,3.714567,0.58058,4.149326
Hale-Bopp,comet,12/06/1999,-1.909144,3.314235,0.58297,3.868959
Hale-Bopp,comet,02/04/2000,-2.027305,2.852776,0.574558,3.546606
Hale-Bopp,comet,04/04/2000,-2.096411,2.323011,0.552291,3.177474
Hale-Bopp,comet,06/03/2000,-2.094626,1.715969,0.511431,2.755644
Hale-Bopp,comet,08/02/2000,-1.98335,1.021875,0.444014,2.274874
Hale-Bopp,comet,10/01/2000,-1.685313,0.238647,0.335259,1.734829
Hale-Bopp,comet,11/30/2000,-1.027451,-0.567353,0.156805,1.184117
Hale-Bopp,comet,01/29/2001,0.189274,-0.927288,-0.097765,0.951444
Hale-Bopp,comet,03/30/2001,1.274821,-0.370482,-0.266281,1.354006
Hale-Bopp,comet,05/29/2001,1.839798,0.425544,-0.320191,1.915324
Hale-Bopp,comet,07/28/2001,2.113128,1.170997,-0.322217,2.437286
Hale-Bopp,comet,09/26/2001,2.225748,1.832225,-0.299417,2.898388
Hale-Bopp,comet,11/25/2001,2.238794,2.413472,-0.263093,3.302463
Hale-Bopp,comet,01/24/2002,2.184565,2.923242,-0.218797,3.655891
Hale-Bopp,comet,03/25/2002,2.082127,3.369154,-0.169634,3.964243
Hale-Bopp,comet,05/24/2002,1.94373,3.757339,-0.117517,4.231961
Hale-Bopp,comet,07/23/2002,1.777786,4.092616,-0.063717,4.462521
Hale-Bopp,comet,09/21/2002,1.590371,4.378754,-0.009135,4.658632
Hale-Bopp,comet,11/20/2002,1.386079,4.618684,0.045555,4.822399
Hale-Bopp,comet,01/19/2003,1.168535,4.814668,0.099819,4.955448
Hale-Bopp,comet,03/20/2003,0.940707,4.96844,0.153212,5.059031
Hale-Bopp,comet,05/19/2003,0.705102,5.081284,0.205344,5.13408
Hale-Bopp,comet,07/18/2003,0.463916,5.154081,0.255857,5.181238
Hale-Bopp,comet,09/16/2003,0.21916,5.187355,0.304408,5.200899
Hale-Bopp,comet,11/15/2003,-0.027261,5.181306,0.350648,5.193229
Hale-Bopp,comet,01/14/2004,-0.273474,5.135805,0.394214,5.158167
Hale-Bopp,comet,03/14/2004,-0.517554,5.050391,0.434713,5.095418
Hale-Bopp,comet,05/13/2004,-0.757437,4.92426,0.4717,5.004453
Hale-Bopp,comet,07/12/2004,-0.990842,4.756232,0.504665,4.884485
Hale-Bopp,comet,09/10/2004,-1.215141,4.544676,0.533002,4.734421
Hale-Bopp,comet,11/09/2004,-1.427173,4.287434,0.555968,4.552803
Hale-Bopp,comet,01/08/2005,-1.622986,3.981714,0.572631,4.337746
Hale-Bopp,comet,03/09/2005,-1.797452,3.623933,0.581781,4.086832
Hale-Bopp,comet,05/08/2005,-1.943617,3.209477,0.581796,3.796956
Hale-Bopp,comet,07/07/2005,-2.051537,2.732414,0.570398,3.464137
Hale-Bopp,comet,09/05/2005,-2.10612,2.185165,0.544226,3.083322
Hale-Bopp,comet,11/04/2005,-2.082634,1.558424,0.49798,2.648402
Hale-Bopp,comet,01/03/2006,-1.9362,0.842927,0.422549,2.153589
Hale-Bopp,comet,03/04/2006,-1.574136,0.042938,0.300683,1.603171
Hale-Bopp,comet,05/03/2006,-0.791216,-0.727284,0.101173,1.079444
Hale-Bopp,comet,07/02/2006,0.492379,-0.862032,-0.150795,1.004129
Hale-Bopp,comet,08/31/2006,1.443587,-0.190422,-0.285999,1.483913
Hale-Bopp,comet,10/30/2006,1.923216,0.602604,-0.323816,2.041261
Hale-Bopp,comet,12/29/2006,2.151406,1.328965,-0.318487,2.548751
Hale-Bopp,comet,02/27/2007,2.236987,1.971049,-0.291791,2.995711
Hale-Bopp,comet,04/28/2007,2.23214,2.535107,-0.253189,3.387229
Hale-Bopp,comet,06/27/2007,2.165246,3.029575,-0.20749,3.729567
Hale-Bopp,comet,08/26/2007,2.053427,3.461734,-0.15745,4.028021
Hale-Bopp,comet,10/25/2007,1.907859,3.837387,-0.104799,4.286776
Hale-Bopp,comet,12/24/2007,1.736319,4.161082,-0.050704,4.5091
Hale-Bopp,comet,02/22/2008,1.544496,4.436382,0.003996,4.697549
Hale-Bopp,comet,04/22/2008,1.336726,4.666066,0.058665,4.854116
Hale-Bopp,comet,06/21/2008,1.116447,4.852272,0.112794,4.980333
Hale-Bopp,comet,08/20/2008,0.886497,4.996621,0.165955,5.077365
Hale-Bopp,comet,10/19/2008,0.649299,5.100298,0.217767,5.146072
Hale-Bopp,comet,12/18/2008,0.406992,5.164103,0.267877,5.187038
Hale-Bopp,comet,02/16/2009,0.161551,5.188478,0.315942,5.200598
Hale-Bopp,comet,04/17/2009,-0.08513,5.173544,0.361612,5.186865
Hale-Bopp,comet,06/16/2009,-0.331171,5.11911,0.404519,5.145736
Hale-Bopp,comet,08/15/2009,-0.574638,5.024644,0.444258,5.076871
Hale-Bopp,comet,10/14/2009,-0.813435,4.88925,0.480375,4.979679
Hale-Bopp,comet,12/13/2009,-1.04521,4.711646,0.512338,4.853304
Hale-Bopp,comet,02/11/2010,-1.267224,4.490097,0.539515,4.696584
Hale-Bopp,comet,04/12/2010,-1.476167,4.222325,0.561127,4.507989
Hale-Bopp,comet,06/11/2010,-1.667866,3.905382,0.576189,4.285532
Hale-Bopp,comet,08/10/2010,-1.836851,3.535492,0.583414,4.026673
Hale-Bopp,comet,10/09/2010,-1.975628,3.1078,0.581062,3.728158
Hale-Bopp,comet,12/08/2010,-2.073361,2.616065,0.566667,3.385814
Hale-Bopp,comet,02/06/2011,-2.113349,2.052362,0.536545,2.99438
Hale-Bopp,comet,04/07/2011,-2.067701,1.407211,0.484792,2.547676
Hale-Bopp,comet,06/06/2011,-1.884607,0.672461,0.401074,2.040786
Hale-Bopp,comet,08/05/2011,-1.45429,-0.138163,0.265564,1.484781
Hale-Bopp,comet,10/04/2011,-0.546523,-0.845034,0.04677,1.007451
Hale-Bopp,comet,12/03/2011,0.741897,-0.763827,-0.191261,1.081861
Hale-Bopp,comet,02/01/2012,1.574431,-0.029095,-0.299447,1.602918
Hale-Bopp,comet,04/01/2012,1.988942,0.754506,-0.325373,2.151985
Hale-Bopp,comet,05/31/2012,2.182146,1.463381,-0.314472,2.646156
Hale-Bopp,comet,07/30/2012,2.246438,2.089025,-0.284769,3.080844
Hale-Bopp,comet,09/28/2012,2.22736,2.638729,-0.244385,3.461755
Hale-Bopp,comet,11/27/2012,2.150287,3.120776,-0.197564,3.794997
Hale-Bopp,comet,01/26/2013,2.030779,3.542162,-0.146795,4.085649
Hale-Bopp,comet,03/27/2013,1.879099,3.908428,-0.093667,4.337695
Hale-Bopp,comet,05/26/2013,1.702447,4.223859,-0.039279,4.554213
Hale-Bopp,comet,07/25/2013,1.506176,4.491762,0.015571,4.737587
Hale-Bopp,comet,09/23/2013,1.294445,4.714704,0.070267,4.889679
Hale-Bopp,comet,11/22/2013,1.070605,4.89467,0.124319,5.01193
Hale-Bopp,comet,01/21/2014,0.837452,5.033164,0.177309,5.105439
Hale-Bopp,comet,03/22/2014,0.597401,5.131293,0.228868,5.171019
Hale-Bopp,comet,05/21/2014,0.352598,5.189812,0.278651,5.209234
Hale-Bopp,comet,07/20/2014,0.105014,5.209144,0.326321,5.220411
